date,month,place_name,round,race_id,morning_rank,post_rate_pct,rule,buy,points,stake_yen,payback_yen,payout_yen,trifecta,hit,is_manshu,is_over5000,heads,axes,keshi,tickets,checks
2025-03-29,2025-03,平和島,3,2025-03-290403,7,24.66,skip_rate_ng,0,0,0,0,2560,345,0,0,0,,,,,展示後38%未満:NG(24.66%)
2025-03-29,2025-03,平和島,1,2025-03-290401,8,27.44,skip_rate_ng,0,0,0,0,2320,351,0,0,0,,,,,展示後38%未満:NG(27.44%)
2025-03-29,2025-03,常滑,5,2025-03-290805,9,26.54,skip_rate_ng,0,0,0,0,2240,412,0,0,0,,,,,展示後38%未満:NG(26.54%)
2025-03-29,2025-03,大村,2,2025-03-292402,10,26.89,skip_rate_ng,0,0,0,0,1130,214,0,0,0,,,,,展示後38%未満:NG(26.89%)
2025-03-30,2025-03,大村,3,2025-03-302403,1,25.84,skip_rate_ng,0,0,0,0,570,123,0,0,0,,,,,展示後38%未満:NG(25.84%)
2025-03-30,2025-03,大村,2,2025-03-302402,2,30.59,skip_rate_ng,0,0,0,0,3990,415,0,0,0,,,,,展示後38%未満:NG(30.59%)
2025-03-30,2025-03,平和島,6,2025-03-300406,3,38.72,skip_subcore_conditions_ng,0,0,0,0,5690,543,0,0,1,,,,,"展示後38〜39.9%:OK(38.72%) / 1号艇危険:OK / 1AI予測30.4% / 1逃げ15.8% / 1逃げ失敗63.2% / 1展示+周平均との差-0.41 / 外頭2艇の2番手まで強い:NG(頭5,4,下限25.0) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-03-30,2025-03,平和島,2,2025-03-300402,4,27.04,skip_rate_ng,0,0,0,0,5190,213,0,0,1,,,,,展示後38%未満:NG(27.04%)
2025-03-30,2025-03,多摩川,5,2025-03-300505,5,35.11,skip_rate_ng,0,0,0,0,1350,215,0,0,0,,,,,展示後38%未満:NG(35.11%)
2025-03-30,2025-03,唐津,8,2025-03-302308,6,31.64,skip_missing_exhibition,0,0,0,0,1390,142,0,0,0,,,,,展示/1周6艇未満
2025-03-30,2025-03,下関,2,2025-03-301902,7,28.77,skip_rate_ng,0,0,0,0,1440,135,0,0,0,,,,,展示後38%未満:NG(28.77%)
2025-03-30,2025-03,唐津,5,2025-03-302305,8,32.65,skip_rate_ng,0,0,0,0,14430,126,0,1,1,,,,,展示後38%未満:NG(32.65%)
2025-03-30,2025-03,浜名湖,6,2025-03-300606,9,35.85,skip_rate_ng,0,0,0,0,10460,624,0,1,1,,,,,展示後38%未満:NG(35.85%)
2025-03-30,2025-03,常滑,8,2025-03-300808,10,31.24,skip_missing_exhibition,0,0,0,0,560,125,0,0,0,,,,,展示/1周6艇未満
2025-03-31,2025-03,戸田,8,2025-03-310208,1,38.47,skip_subcore_conditions_ng,0,0,0,0,1670,463,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測25.9% / 1逃げ22.2% / 1逃げ失敗63.0% / 1展示+周平均との差-0.05 / 外頭2艇の2番手まで強い:OK(頭4,3,下限35.6) / 5/6絡み:NG / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-03-31,2025-03,浜名湖,8,2025-03-310608,2,32.67,skip_rate_ng,0,0,0,0,1990,435,0,0,0,,,,,展示後38%未満:NG(32.67%)
2025-03-31,2025-03,三国,6,2025-03-311006,3,30.54,skip_rate_ng,0,0,0,0,1630,342,0,0,0,,,,,展示後38%未満:NG(30.54%)
2025-03-31,2025-03,浜名湖,7,2025-03-310607,4,32.94,skip_rate_ng,0,0,0,0,4080,213,0,0,0,,,,,展示後38%未満:NG(32.94%)
2025-03-31,2025-03,宮島,2,2025-03-311702,5,38.47,skip_subcore_conditions_ng,0,0,0,0,1910,351,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測35.0% / 1逃げ25.0% / 1逃げ失敗46.4% / 1展示+周平均との差-0.48 / 外頭2艇の2番手まで強い:NG(頭3,6,下限24.2) / 5/6絡み:OK / 内軸残り:OK(軸5,1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-03-31,2025-03,三国,7,2025-03-311007,6,32.94,skip_rate_ng,0,0,0,0,2270,421,0,0,0,,,,,展示後38%未満:NG(32.94%)
2025-03-31,2025-03,丸亀,4,2025-03-311504,7,30.04,skip_rate_ng,0,0,0,0,3040,134,0,0,0,,,,,展示後38%未満:NG(30.04%)
2025-03-31,2025-03,徳山,6,2025-03-311806,8,28.42,skip_rate_ng,0,0,0,0,1850,352,0,0,0,,,,,展示後38%未満:NG(28.42%)
2025-03-31,2025-03,徳山,11,2025-03-311811,9,26.94,skip_rate_ng,0,0,0,0,4780,426,0,0,0,,,,,展示後38%未満:NG(26.94%)
2025-03-31,2025-03,丸亀,3,2025-03-311503,10,35.85,skip_rate_ng,0,0,0,0,2970,321,0,0,0,,,,,展示後38%未満:NG(35.85%)
2025-04-01,2025-04,住之江,3,2025-04-011203,1,35.85,skip_rate_ng,0,0,0,0,810,245,0,0,0,,,,,展示後38%未満:NG(35.85%)
2025-04-01,2025-04,桐生,1,2025-04-010101,2,32.94,skip_missing_exhibition,0,0,0,0,3620,426,0,0,0,,,,,展示/1周6艇未満
2025-04-01,2025-04,三国,6,2025-04-011006,3,34.91,skip_rate_ng,0,0,0,0,1360,136,0,0,0,,,,,展示後38%未満:NG(34.91%)
2025-04-01,2025-04,戸田,3,2025-04-010203,4,36.11,skip_rate_ng,0,0,0,0,12090,432,0,1,1,,,,,展示後38%未満:NG(36.11%)
2025-04-01,2025-04,下関,1,2025-04-011901,5,30.57,skip_rate_ng,0,0,0,0,810,134,0,0,0,,,,,展示後38%未満:NG(30.57%)
2025-04-01,2025-04,桐生,4,2025-04-010104,6,31.64,skip_missing_exhibition,0,0,0,0,24440,561,0,1,1,,,,,展示/1周6艇未満
2025-04-01,2025-04,浜名湖,5,2025-04-010605,7,36.06,skip_rate_ng,0,0,0,0,4850,435,0,0,0,,,,,展示後38%未満:NG(36.06%)
2025-04-01,2025-04,徳山,6,2025-04-011806,8,39.43,subcore,1,12,1200,1000,1000,316,1,0,0,"3,5","6,1",4.0,315 316 326 351 356 361 362 365 513 516 561 562,"展示後38〜39.9%:OK(39.43%) / 1号艇危険:OK / 1AI予測34.0% / 1逃げ26.5% / 1逃げ失敗32.4% / 1展示+周平均との差0.10 / 外頭2艇の2番手まで強い:OK(頭3,5,下限38.3) / 5/6絡み:OK / 内軸残り:OK(軸6,1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-04-01,2025-04,浜名湖,9,2025-04-010609,9,33.67,skip_rate_ng,0,0,0,0,36420,613,0,1,1,,,,,展示後38%未満:NG(33.67%)
2025-04-01,2025-04,丸亀,2,2025-04-011502,10,30.26,skip_rate_ng,0,0,0,0,2120,312,0,0,0,,,,,展示後38%未満:NG(30.26%)
2025-04-02,2025-04,桐生,5,2025-04-020105,1,31.14,skip_missing_exhibition,0,0,0,0,660,234,0,0,0,,,,,展示/1周6艇未満
2025-04-02,2025-04,桐生,9,2025-04-020109,2,34.65,skip_missing_exhibition,0,0,0,0,2350,612,0,0,0,,,,,展示/1周6艇未満
2025-04-02,2025-04,平和島,2,2025-04-020402,3,32.04,skip_rate_ng,0,0,0,0,8370,154,0,0,1,,,,,展示後38%未満:NG(32.04%)
2025-04-02,2025-04,住之江,3,2025-04-021203,4,32.94,skip_rate_ng,0,0,0,0,1560,421,0,0,0,,,,,展示後38%未満:NG(32.94%)
2025-04-02,2025-04,蒲郡,4,2025-04-020704,5,37.27,skip_rate_ng,0,0,0,0,740,263,0,0,0,,,,,展示後38%未満:NG(37.27%)
2025-04-02,2025-04,平和島,3,2025-04-020403,6,27.51,skip_rate_ng,0,0,0,0,2620,124,0,0,0,,,,,展示後38%未満:NG(27.51%)
2025-04-02,2025-04,戸田,3,2025-04-020203,7,31.41,skip_rate_ng,0,0,0,0,61420,623,0,1,1,,,,,展示後38%未満:NG(31.41%)
2025-04-02,2025-04,戸田,6,2025-04-020206,8,27.75,skip_rate_ng,0,0,0,0,2360,241,0,0,0,,,,,展示後38%未満:NG(27.75%)
2025-04-02,2025-04,芦屋,7,2025-04-022107,9,33.24,skip_rate_ng,0,0,0,0,47980,316,0,1,1,,,,,展示後38%未満:NG(33.24%)
2025-04-02,2025-04,芦屋,8,2025-04-022108,10,26.88,skip_rate_ng,0,0,0,0,2750,236,0,0,0,,,,,展示後38%未満:NG(26.88%)
2025-04-03,2025-04,丸亀,9,2025-04-031509,1,31.74,skip_rate_ng,0,0,0,0,10830,241,0,1,1,,,,,展示後38%未満:NG(31.74%)
2025-04-03,2025-04,蒲郡,5,2025-04-030705,2,25.54,skip_rate_ng,0,0,0,0,6550,642,0,0,1,,,,,展示後38%未満:NG(25.54%)
2025-04-03,2025-04,尼崎,5,2025-04-031305,3,30.54,skip_rate_ng,0,0,0,0,4610,321,0,0,0,,,,,展示後38%未満:NG(30.54%)
2025-04-03,2025-04,平和島,4,2025-04-030404,4,30.54,skip_rate_ng,0,0,0,0,1080,241,0,0,0,,,,,展示後38%未満:NG(30.54%)
2025-04-03,2025-04,桐生,9,2025-04-030109,5,31.34,skip_missing_exhibition,0,0,0,0,15050,321,0,1,1,,,,,展示/1周6艇未満
2025-04-03,2025-04,平和島,1,2025-04-030401,6,29.51,skip_rate_ng,0,0,0,0,9070,524,0,0,1,,,,,展示後38%未満:NG(29.51%)
2025-04-03,2025-04,蒲郡,3,2025-04-030703,7,29.44,skip_rate_ng,0,0,0,0,1500,263,0,0,0,,,,,展示後38%未満:NG(29.44%)
2025-04-03,2025-04,丸亀,3,2025-04-031503,8,30.61,skip_rate_ng,0,0,0,0,19180,243,0,1,1,,,,,展示後38%未満:NG(30.61%)
2025-04-03,2025-04,桐生,3,2025-04-030103,9,30.44,skip_missing_exhibition,0,0,0,0,18860,624,0,1,1,,,,,展示/1周6艇未満
2025-04-03,2025-04,三国,10,2025-04-031010,10,31.24,skip_rate_ng,0,0,0,0,1680,243,0,0,0,,,,,展示後38%未満:NG(31.24%)
2025-04-04,2025-04,桐生,3,2025-04-040103,1,32.94,skip_missing_exhibition,0,0,0,0,37910,621,0,1,1,,,,,展示/1周6艇未満
2025-04-04,2025-04,桐生,5,2025-04-040105,2,32.94,skip_missing_exhibition,0,0,0,0,1090,142,0,0,0,,,,,展示/1周6艇未満
2025-04-04,2025-04,福岡,4,2025-04-042204,3,32.94,skip_rate_ng,0,0,0,0,1670,132,0,0,0,,,,,展示後38%未満:NG(32.94%)
2025-04-04,2025-04,戸田,2,2025-04-040202,4,38.47,skip_subcore_conditions_ng,0,0,0,0,1720,452,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測17.1% / 1逃げ31.4% / 1逃げ失敗37.1% / 1展示+周平均との差-0.21 / 外頭2艇の2番手まで強い:OK(頭4,5,下限37.4) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-04-04,2025-04,三国,7,2025-04-041007,5,28.59,skip_rate_ng,0,0,0,0,660,143,0,0,0,,,,,展示後38%未満:NG(28.59%)
2025-04-04,2025-04,戸田,1,2025-04-040201,6,24.94,skip_rate_ng,0,0,0,0,14100,542,0,1,1,,,,,展示後38%未満:NG(24.94%)
