combo_size,phase,condition_name,n,manshu_n,manshu_rate,diff_vs_baseline,lift,ci95_low,ci95_high,p_value,train_n,train_manshu_n,train_rate,valid_n,valid_manshu_n,valid_rate,valid_diff_vs_baseline,valid_lift,mean_payout,median_payout,max_payout,reproducibility,priority,families
6,直前版,2/3/6/10R × 1号艇当地勝率<5.0 × 外枠A級2人以上 × A1が1人以下 × 進入固定ではない × 外枠が1号艇より展示上位,270,70,0.25925925925925924,0.09724469615246312,1.600221944791233,0.21062205467198708,0.3146509498678636,1.446827312934218e-05,187,42,0.22459893048128343,83,28,0.3373493975903614,0.16600747188907256,1.968866616910118,9094.407407407407,3930.0,259950.0,再現あり,高,"race_slot,lane1_local,outer_class,a1_count,entry_rule,outer_exhibition"
6,朝版,2Rまたは6R × 1号艇A1でない × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり,216,56,0.25925925925925924,0.09724469615246312,1.600221944791233,0.20538379883057292,0.32154831956740093,0.0001049724365413951,133,28,0.21052631578947367,83,28,0.3373493975903614,0.16600747188907256,1.968866616910118,11828.75,4655.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,b_count,outer_motor"
5,朝版,2/3/6/10R × 1号艇全国勝率<4.5 × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上,292,80,0.273972602739726,0.11195803963292988,1.691036888820481,0.22600040439384073,0.32781488054242236,2.0782309984035408e-07,206,51,0.24757281553398058,86,29,0.3372093023255814,0.16586737662429252,1.9680489812718664,8937.397260273972,4300.0,259950.0,再現あり,高,"race_slot,lane1_national,lane1_relative,outer_class,b_count"
6,朝版,2/3/6/10R × 1号艇A1でない × 1号艇全国勝率<4.5 × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上,292,80,0.273972602739726,0.11195803963292988,1.691036888820481,0.22600040439384073,0.32781488054242236,2.0782309984035408e-07,206,51,0.24757281553398058,86,29,0.3372093023255814,0.16586737662429252,1.9680489812718664,8937.397260273972,4300.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,lane1_relative,outer_class,b_count"
6,朝版,2/3/6/10R × 1号艇全国勝率<4.5 × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,292,80,0.273972602739726,0.11195803963292988,1.691036888820481,0.22600040439384073,0.32781488054242236,2.0782309984035408e-07,206,51,0.24757281553398058,86,29,0.3372093023255814,0.16586737662429252,1.9680489812718664,8937.397260273972,4300.0,259950.0,再現あり,高,"race_slot,lane1_national,lane1_relative,outer_class,b_count,entry_rule"
6,朝版,2/3/6/10R × 1号艇B級 × 1号艇全国勝率<4.5 × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上,291,79,0.27147766323024053,0.1094631001234444,1.675637411997889,0.22360457919530544,0.32530575096163317,4.024520481316074e-07,205,50,0.24390243902439024,86,29,0.3372093023255814,0.16586737662429252,1.9680489812718664,8913.917525773197,4280.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,lane1_relative,outer_class,b_count"
6,直前版,2/3/6/10R × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 外枠が1号艇より展示上位 × 展示タイム差>=0.08,315,78,0.24761904761904763,0.0856044845122515,1.5283752452291777,0.20318410212782434,0.2981356754670692,3.733041924558478e-05,229,49,0.21397379912663755,86,29,0.3372093023255814,0.16586737662429252,1.9680489812718664,8761.079365079366,4460.0,182690.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,outer_exhibition,exhibition_range"
5,直前版,外枠A級2人以上 × 外枠モーター強者あり × モーター2連率レンジ>=25 × 進入固定ではない × 波高5cm以上,189,54,0.2857142857142857,0.12369972260748957,1.7635098983413589,0.22607896328717175,0.35388718509574985,3.924389300857811e-06,97,23,0.23711340206185566,92,31,0.33695652173913043,0.16561459603784157,1.9665736821854558,9032.592592592593,3850.0,84540.0,再現あり,高,"outer_class,outer_motor,motor_range,entry_rule,wave"
6,直前版,2/3/6/10R × 1号艇A1でない × 1号艇が全体平均以下 × 外枠A級2人以上 × 外枠モーター強者あり × 外枠展示上位あり,297,84,0.2828282828282828,0.12081371972148669,1.7456966670449814,0.23463271752150838,0.33657020122377146,1.5983245393869083e-08,205,53,0.25853658536585367,92,31,0.33695652173913043,0.16561459603784157,1.9665736821854558,10655.589225589225,4820.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,outer_motor,outer_exhibition"
5,直前版,2Rまたは6R × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × A1が1人以下 × 外枠展示上位あり,294,75,0.25510204081632654,0.09308747770953041,1.574562409233356,0.20865285638578546,0.30786867720791,1.4788675639199056e-05,199,43,0.21608040201005024,95,32,0.3368421052631579,0.16550017956186902,1.965905915230554,10088.673469387755,3805.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,a1_count,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × A1が1人以下 × 進入固定ではない × 外枠展示上位あり,294,75,0.25510204081632654,0.09308747770953041,1.574562409233356,0.20865285638578546,0.30786867720791,1.4788675639199056e-05,199,43,0.21608040201005024,95,32,0.3368421052631579,0.16550017956186902,1.965905915230554,10088.673469387755,3805.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,a1_count,entry_rule,outer_exhibition"
5,直前版,2/3/6/10R × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 外枠が1号艇より展示上位,380,94,0.24736842105263157,0.08535385794583544,1.5268283067218607,0.20665668819773406,0.2931369766890318,6.312464842395116e-06,276,59,0.213768115942029,104,35,0.33653846153846156,0.1651965358371727,1.964133764465623,9258.21052631579,4300.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,outer_exhibition"
6,直前版,2/3/6/10R × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 進入固定ではない × 外枠が1号艇より展示上位,380,94,0.24736842105263157,0.08535385794583544,1.5268283067218607,0.20665668819773406,0.2931369766890318,6.312464842395116e-06,276,59,0.213768115942029,104,35,0.33653846153846156,0.1651965358371727,1.964133764465623,9258.21052631579,4300.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,entry_rule,outer_exhibition"
6,直前版,早いレース(1-4R) × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 外枠展示上位あり × 展示タイム差>=0.08,355,92,0.2591549295774648,0.09714036647066865,1.5995779922983593,0.2163235379870112,0.3071430834972314,6.78984775071001e-07,248,56,0.22580645161290322,107,36,0.3364485981308411,0.16510667242955224,1.9636092961707052,8269.295774647888,4510.0,132320.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,outer_exhibition,exhibition_range"
5,朝版,2/3/6/10R × 1号艇A1でない × 1号艇が全体平均以下 × 外枠A級2人以上 × 外枠モーター強者あり,364,103,0.28296703296703296,0.12095246986023683,1.746553072395769,0.2391455259285846,0.3313217621649861,3.7806846542309813e-10,254,66,0.25984251968503935,110,37,0.33636363636363636,0.1650217106623475,1.963113435237329,10390.796703296703,4925.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,outer_motor"
6,朝版,2/3/6/10R × 1号艇A1でない × 1号艇が全体平均以下 × 外枠A級2人以上 × 外枠モーター強者あり × 進入固定ではない,364,103,0.28296703296703296,0.12095246986023683,1.746553072395769,0.2391455259285846,0.3313217621649861,3.7806846542309813e-10,254,66,0.25984251968503935,110,37,0.33636363636363636,0.1650217106623475,1.963113435237329,10390.796703296703,4925.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,outer_motor,entry_rule"
5,直前版,2Rまたは6R × 1号艇A1でない × 外枠A級2人以上 × B級3人以上 × 外枠展示上位あり,364,88,0.24175824175824176,0.07974367865144563,1.492200683211919,0.20061794099224667,0.2882925030684577,3.642417934934805e-05,245,48,0.19591836734693877,119,40,0.33613445378151263,0.16479252808022377,1.9617758607867926,10132.967032967033,3685.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇A1でない × 外枠A級2人以上 × B級3人以上 × 進入固定ではない × 外枠展示上位あり,364,88,0.24175824175824176,0.07974367865144563,1.492200683211919,0.20061794099224667,0.2882925030684577,3.642417934934805e-05,245,48,0.19591836734693877,119,40,0.33613445378151263,0.16479252808022377,1.9617758607867926,10132.967032967033,3685.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,entry_rule,outer_exhibition"
5,直前版,2Rまたは6R × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 外枠展示上位あり,369,87,0.23577235772357724,0.07375779461678111,1.4552541031028288,0.1953213810112504,0.2816683111261077,0.00012042410322532504,250,47,0.188,119,40,0.33613445378151263,0.16479252808022377,1.9617758607867926,9968.536585365853,3670.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 進入固定ではない × 外枠展示上位あり,369,87,0.23577235772357724,0.07375779461678111,1.4552541031028288,0.1953213810112504,0.2816683111261077,0.00012042410322532504,250,47,0.188,119,40,0.33613445378151263,0.16479252808022377,1.9617758607867926,9968.536585365853,3670.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,entry_rule,outer_exhibition"
5,朝版,2Rまたは6R × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,489,115,0.23517382413087934,0.07315926102408321,1.4515597833995848,0.19973757539613968,0.27473860518601895,1.1301411892983282e-05,336,64,0.19047619047619047,153,51,0.3333333333333333,0.16199140763204445,1.945427728613569,9300.102249488753,4060.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,entry_rule"
6,直前版,早いレース(1-4R) × 1号艇A1でない × 1号艇が全体平均以下 × 外枠A級2人以上 × 外枠展示上位あり × 展示タイム差>=0.08,424,111,0.2617924528301887,0.09977788972339258,1.6158575365698538,0.22221998883696228,0.30564265939546775,2.4612617499641942e-08,301,70,0.23255813953488372,123,41,0.3333333333333333,0.16199140763204445,1.945427728613569,8770.377358490567,4640.0,179250.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,outer_exhibition,exhibition_range"
5,朝版,2Rまたは6R × 1号艇A1でない × 外枠A級2人以上 × B級3人以上 × A1が1人以下,374,95,0.2540106951871658,0.09199613208036966,1.5678263133649784,0.21254770608002724,0.3004757407823617,1.3758168504462986e-06,257,56,0.2178988326848249,117,39,0.3333333333333333,0.16199140763204445,1.945427728613569,9527.673796791443,4235.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,a1_count"
6,朝版,2Rまたは6R × 1号艇A1でない × 外枠A級2人以上 × B級3人以上 × A1が1人以下 × 進入固定ではない,374,95,0.2540106951871658,0.09199613208036966,1.5678263133649784,0.21254770608002724,0.3004757407823617,1.3758168504462986e-06,257,56,0.2178988326848249,117,39,0.3333333333333333,0.16199140763204445,1.945427728613569,9527.673796791443,4235.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,a1_count,entry_rule"
5,直前版,2Rまたは6R × 外枠A級2人以上 × 外枠モーター強者あり × 進入固定ではない × 外枠展示上位あり,300,76,0.25333333333333335,0.09131877022653723,1.563645443196005,0.2074489707089529,0.3054551214232634,1.765536757281083e-05,189,39,0.20634920634920634,111,37,0.3333333333333333,0.16199140763204445,1.945427728613569,10620.6,3880.0,259950.0,再現あり,高,"race_slot,outer_class,outer_motor,entry_rule,outer_exhibition"
5,直前版,2Rまたは6R × 1号艇A1でない × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 外枠が1号艇より展示上位,357,81,0.226890756302521,0.06487619319572488,1.400434331035785,0.186486420389896,0.2731102558248199,0.0008785541106770545,246,44,0.17886178861788618,111,37,0.3333333333333333,0.16199140763204445,1.945427728613569,9371.904761904761,3930.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇A1でない × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 進入固定ではない × 外枠が1号艇より展示上位,357,81,0.226890756302521,0.06487619319572488,1.400434331035785,0.186486420389896,0.2731102558248199,0.0008785541106770545,246,44,0.17886178861788618,111,37,0.3333333333333333,0.16199140763204445,1.945427728613569,9371.904761904761,3930.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,entry_rule,outer_exhibition"
5,朝版,2Rまたは6R × 1号艇B級 × 外枠A級2人以上 × A1が1人以下 × 進入固定ではない,342,88,0.2573099415204678,0.0952953784136717,1.5881902008454343,0.21385361353482835,0.3061578599258542,1.7279992521324061e-06,234,52,0.2222222222222222,108,36,0.3333333333333333,0.16199140763204445,1.945427728613569,8662.397660818713,4395.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,a1_count,entry_rule"
6,直前版,2/3/6/10R × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 外枠展示上位あり × 展示タイム差>=0.08,365,96,0.26301369863013696,0.10099913552334083,1.6233954132676618,0.22048231554097167,0.3104816538160638,1.633542925372211e-07,260,61,0.23461538461538461,105,35,0.3333333333333333,0.16199140763204445,1.945427728613569,9162.027397260274,4440.0,182690.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,outer_exhibition,exhibition_range"
6,直前版,早いレース(1-4R) × 1号艇が全体平均以下 × 外枠A1あり × B級3人以上 × 外枠が1号艇より展示上位 × 展示タイム差>=0.08,372,96,0.25806451612903225,0.09604995302223612,1.5928476501147757,0.2162298070387349,0.3048450287431476,4.962775772554551e-07,270,62,0.22962962962962963,102,34,0.3333333333333333,0.16199140763204445,1.945427728613569,8114.086021505376,4255.0,132320.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,outer_exhibition,exhibition_range"
5,朝版,2Rまたは6R × 1号艇B級 × 外枠A級2人以上 × B級3人以上 × A1が1人以下,328,84,0.25609756097560976,0.09408299786881363,1.5807070430254864,0.2118738013297394,0.3059684462968391,3.7573417834835254e-06,226,50,0.22123893805309736,102,34,0.3333333333333333,0.16199140763204445,1.945427728613569,8658.810975609756,4395.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,a1_count"
6,朝版,2Rまたは6R × 1号艇B級 × 外枠A級2人以上 × B級3人以上 × A1が1人以下 × 進入固定ではない,328,84,0.25609756097560976,0.09408299786881363,1.5807070430254864,0.2118738013297394,0.3059684462968391,3.7573417834835254e-06,226,50,0.22123893805309736,102,34,0.3333333333333333,0.16199140763204445,1.945427728613569,8658.810975609756,4395.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,a1_count,entry_rule"
6,直前版,2Rまたは6R × 1号艇A1でない × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 外枠が1号艇より展示上位,305,68,0.22295081967213115,0.06093625656533502,1.3761159206729292,0.17984795910026066,0.2729459650343118,0.0038742750406117743,206,35,0.16990291262135923,99,33,0.3333333333333333,0.16199140763204445,1.945427728613569,9703.639344262296,3780.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,b_count,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇A1でない × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 外枠が1号艇より展示上位 × 展示タイム差>=0.08,310,69,0.22258064516129034,0.06056608205449421,1.3738310982239943,0.17982859807736679,0.27212423417941495,0.003802346808395196,211,36,0.17061611374407584,99,33,0.3333333333333333,0.16199140763204445,1.945427728613569,8785.064516129032,3970.0,182690.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,outer_exhibition,exhibition_range"
5,直前版,2/3/6/10R × 1号艇が全体平均以下 × 外枠A級2人以上 × モーター2連率レンジ>=25 × 展示タイム差>=0.08,248,68,0.27419354838709675,0.11217898528030062,1.692400628246949,0.2224330129733766,0.33284300179145976,1.6309218149324067e-06,152,36,0.23684210526315788,96,32,0.3333333333333333,0.16199140763204445,1.945427728613569,9214.717741935483,4065.0,148590.0,再現あり,高,"race_slot,lane1_relative,outer_class,motor_range,exhibition_range"
6,直前版,2/3/6/10R × 1号艇が全体平均以下 × 外枠A級2人以上 × モーター2連率レンジ>=25 × 進入固定ではない × 展示タイム差>=0.08,248,68,0.27419354838709675,0.11217898528030062,1.692400628246949,0.2224330129733766,0.33284300179145976,1.6309218149324067e-06,152,36,0.23684210526315788,96,32,0.3333333333333333,0.16199140763204445,1.945427728613569,9214.717741935483,4065.0,148590.0,再現あり,高,"race_slot,lane1_relative,outer_class,motor_range,entry_rule,exhibition_range"
5,朝版,2Rまたは6R × 1号艇B級 × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上,323,80,0.2476780185758514,0.08566345546905527,1.5287392307603112,0.2037512428071511,0.29753623100279236,2.9367164827265313e-05,227,48,0.21145374449339208,96,32,0.3333333333333333,0.16199140763204445,1.945427728613569,9015.851393188854,4400.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,b_count"
6,朝版,2Rまたは6R × 1号艇B級 × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,323,80,0.2476780185758514,0.08566345546905527,1.5287392307603112,0.2037512428071511,0.29753623100279236,2.9367164827265313e-05,227,48,0.21145374449339208,96,32,0.3333333333333333,0.16199140763204445,1.945427728613569,9015.851393188854,4400.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,b_count,entry_rule"
5,朝版,2/3/6/10R × 1号艇A1でない × 1号艇が全体平均以下 × 外枠A級2人以上 × モーター2連率レンジ>=25,237,67,0.28270042194092826,0.12068585883413213,1.7449074732533698,0.22918828901889174,0.3431447298615676,4.5978478380170884e-07,144,36,0.25,93,31,0.3333333333333333,0.16199140763204445,1.945427728613569,10422.362869198312,4210.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,motor_range"
6,朝版,2/3/6/10R × 1号艇A1でない × 1号艇が全体平均以下 × 外枠A級2人以上 × モーター2連率レンジ>=25 × 進入固定ではない,237,67,0.28270042194092826,0.12068585883413213,1.7449074732533698,0.22918828901889174,0.3431447298615676,4.5978478380170884e-07,144,36,0.25,93,31,0.3333333333333333,0.16199140763204445,1.945427728613569,10422.362869198312,4210.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,motor_range,entry_rule"
5,直前版,2Rまたは6R × 1号艇B級 × 外枠A級2人以上 × 外枠展示上位あり × 展示タイム差>=0.08,299,69,0.23076923076923078,0.06875466766243465,1.4243733794295592,0.1866085231530291,0.2817604195549741,0.0012527894056981737,206,38,0.18446601941747573,93,31,0.3333333333333333,0.16199140763204445,1.945427728613569,8342.341137123745,3820.0,148590.0,再現あり,高,"race_slot,lane1_class,outer_class,outer_exhibition,exhibition_range"
6,直前版,2Rまたは6R × 1号艇B級 × 外枠A級2人以上 × 進入固定ではない × 外枠展示上位あり × 展示タイム差>=0.08,299,69,0.23076923076923078,0.06875466766243465,1.4243733794295592,0.1866085231530291,0.2817604195549741,0.0012527894056981737,206,38,0.18446601941747573,93,31,0.3333333333333333,0.16199140763204445,1.945427728613569,8342.341137123745,3820.0,148590.0,再現あり,高,"race_slot,lane1_class,outer_class,entry_rule,outer_exhibition,exhibition_range"
5,朝版,2/3/6/10R × 1号艇A1でない × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上,294,80,0.272108843537415,0.11009428043061886,1.67953323651558,0.22441901014562327,0.32567741694851016,3.003586488414811e-07,207,51,0.2463768115942029,87,29,0.3333333333333333,0.16199140763204445,1.945427728613569,8919.115646258504,4360.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,outer_class,b_count"
5,朝版,2/3/6/10R × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上,294,80,0.272108843537415,0.11009428043061886,1.67953323651558,0.22441901014562327,0.32567741694851016,3.003586488414811e-07,207,51,0.2463768115942029,87,29,0.3333333333333333,0.16199140763204445,1.945427728613569,8919.115646258504,4360.0,259950.0,再現あり,高,"race_slot,lane1_national,lane1_relative,outer_class,b_count"
5,朝版,2/3/6/10R × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,294,80,0.272108843537415,0.11009428043061886,1.67953323651558,0.22441901014562327,0.32567741694851016,3.003586488414811e-07,207,51,0.2463768115942029,87,29,0.3333333333333333,0.16199140763204445,1.945427728613569,8919.115646258504,4360.0,259950.0,再現あり,高,"race_slot,lane1_national,outer_class,b_count,entry_rule"
6,朝版,2/3/6/10R × 1号艇A1でない × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上,294,80,0.272108843537415,0.11009428043061886,1.67953323651558,0.22441901014562327,0.32567741694851016,3.003586488414811e-07,207,51,0.2463768115942029,87,29,0.3333333333333333,0.16199140763204445,1.945427728613569,8919.115646258504,4360.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,lane1_relative,outer_class,b_count"
6,朝版,2/3/6/10R × 1号艇A1でない × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,294,80,0.272108843537415,0.11009428043061886,1.67953323651558,0.22441901014562327,0.32567741694851016,3.003586488414811e-07,207,51,0.2463768115942029,87,29,0.3333333333333333,0.16199140763204445,1.945427728613569,8919.115646258504,4360.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,outer_class,b_count,entry_rule"
6,朝版,2/3/6/10R × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,294,80,0.272108843537415,0.11009428043061886,1.67953323651558,0.22441901014562327,0.32567741694851016,3.003586488414811e-07,207,51,0.2463768115942029,87,29,0.3333333333333333,0.16199140763204445,1.945427728613569,8919.115646258504,4360.0,259950.0,再現あり,高,"race_slot,lane1_national,lane1_relative,outer_class,b_count,entry_rule"
5,朝版,2/3/6/10R × 1号艇B級 × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上,293,79,0.2696245733788396,0.10761001027204348,1.664199613963774,0.22203487800839652,0.3231771138418025,5.760060310944226e-07,206,50,0.24271844660194175,87,29,0.3333333333333333,0.16199140763204445,1.945427728613569,8895.733788395904,4320.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,outer_class,b_count"
6,朝版,2/3/6/10R × 1号艇B級 × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上,293,79,0.2696245733788396,0.10761001027204348,1.664199613963774,0.22203487800839652,0.3231771138418025,5.760060310944226e-07,206,50,0.24271844660194175,87,29,0.3333333333333333,0.16199140763204445,1.945427728613569,8895.733788395904,4320.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,lane1_relative,outer_class,b_count"
6,朝版,2/3/6/10R × 1号艇B級 × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,293,79,0.2696245733788396,0.10761001027204348,1.664199613963774,0.22203487800839652,0.3231771138418025,5.760060310944226e-07,206,50,0.24271844660194175,87,29,0.3333333333333333,0.16199140763204445,1.945427728613569,8895.733788395904,4320.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,outer_class,b_count,entry_rule"
6,直前版,2Rまたは6R × 1号艇B級 × 外枠A級2人以上 × B級3人以上 × 外枠展示上位あり × 展示タイム差>=0.08,271,62,0.22878228782287824,0.06676772471608211,1.4121094019928964,0.18276785687889838,0.2823786129422642,0.002854206592852515,184,33,0.1793478260869565,87,29,0.3333333333333333,0.16199140763204445,1.945427728613569,8427.490774907748,3770.0,148590.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,outer_exhibition,exhibition_range"
5,朝版,2Rまたは6R × 1号艇A1でない × 1号艇当地勝率<5.0 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上,301,73,0.2425249169435216,0.08051035383672547,1.496932820685107,0.19754523473576502,0.29399397776016734,0.00015011614306414955,217,45,0.2073732718894009,84,28,0.3333333333333333,0.16199140763204445,1.945427728613569,9049.102990033223,4050.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,lane1_relative,outer_class"
6,朝版,2Rまたは6R × 1号艇A1でない × 1号艇当地勝率<5.0 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 進入固定ではない,301,73,0.2425249169435216,0.08051035383672547,1.496932820685107,0.19754523473576502,0.29399397776016734,0.00015011614306414955,217,45,0.2073732718894009,84,28,0.3333333333333333,0.16199140763204445,1.945427728613569,9049.102990033223,4050.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,lane1_relative,outer_class,entry_rule"
5,朝版,2Rまたは6R × 1号艇A1でない × 1号艇当地勝率<5.0 × 外枠A級2人以上 × 進入固定ではない,303,73,0.24092409240924093,0.0789095293024448,1.4870520759941162,0.19620789503178349,0.29212745454272004,0.00019313949028454402,219,45,0.2054794520547945,84,28,0.3333333333333333,0.16199140763204445,1.945427728613569,9000.957095709571,4020.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,outer_class,entry_rule"
5,朝版,2Rまたは6R × 1号艇当地勝率<5.0 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 進入固定ではない,306,73,0.238562091503268,0.07654752839647186,1.4724731340726054,0.19423555735941506,0.28937155027235556,0.00027895492894702834,222,45,0.20270270270270271,84,28,0.3333333333333333,0.16199140763204445,1.945427728613569,8925.228758169935,3990.0,259950.0,再現あり,高,"race_slot,lane1_local,lane1_relative,outer_class,entry_rule"
5,直前版,2Rまたは6R × 外枠A級2人以上 × B級3人以上 × A1が1人以下 × 外枠が1号艇より展示上位,248,58,0.23387096774193547,0.07185640463513934,1.4435181829165156,0.185493629127094,0.29036738827432024,0.0021326108677270916,164,30,0.18292682926829268,84,28,0.3333333333333333,0.16199140763204445,1.945427728613569,9998.508064516129,3735.0,259950.0,再現あり,高,"race_slot,outer_class,b_count,a1_count,outer_exhibition"
6,直前版,2Rまたは6R × 外枠A級2人以上 × B級3人以上 × A1が1人以下 × 進入固定ではない × 外枠が1号艇より展示上位,248,58,0.23387096774193547,0.07185640463513934,1.4435181829165156,0.185493629127094,0.29036738827432024,0.0021326108677270916,164,30,0.18292682926829268,84,28,0.3333333333333333,0.16199140763204445,1.945427728613569,9998.508064516129,3735.0,259950.0,再現あり,高,"race_slot,outer_class,b_count,a1_count,entry_rule,outer_exhibition"
6,直前版,2/3/6/10R × 1号艇A1でない × 1号艇が全体平均以下 × 外枠A級2人以上 × モーター2連率レンジ>=25 × 展示タイム差>=0.08,200,58,0.29,0.12798543689320385,1.7899625468164793,0.2315392689125782,0.3563760535731166,9.003803502771746e-07,119,31,0.2605042016806723,81,27,0.3333333333333333,0.16199140763204445,1.945427728613569,9737.25,4445.0,148590.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,motor_range,exhibition_range"
6,朝版,1号艇全国勝率<5.0 × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり × モーター2連率レンジ>=25,224,60,0.26785714285714285,0.10584257975034672,1.653290529695024,0.21413539252104535,0.3294071387814033,1.7140414355187872e-05,143,33,0.23076923076923078,81,27,0.3333333333333333,0.16199140763204445,1.945427728613569,9552.455357142857,4385.0,259950.0,再現あり,高,"lane1_national,lane1_relative,outer_class,b_count,outer_motor,motor_range"
